id,name,type,gender,country,begin_date,end_date,begin_area_name,begin_area_name_full,begin_area_latlng,area_name,area_name_full,area_latlng,place_id,place,place_full,place_latlng
d03a507f-4b3f-4188-8635-52ef78338e23,Donovan,Group,,FR,2009,,,,,France,,,08310658-51eb-3801-80de-5a0739207115,France,France,
2281c0fa-ee97-43e8-9da7-9c652295d6a0,Wildbirds & Peacedrums,Group,,SE,2007,,Gothenburg,,,Sweden,,,8f6c316e-9924-48ea-967b-16757dd82399,Gothenburg,"Gothenburg, Västra Götaland, Sweden",
567c5620-9e86-461b-9a00-45fac4b0f17d,Jim Sullivan,Person,Male,US,,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
69a059e3-18ad-4d1d-9ace-855d254b6ad8,Misun,Group,,,,,,,,"Washington, D.C.",,,af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,"Washington, D.C.","Washington, D.C., United States",
51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,Person,Male,,1989-06-14,,Virginia Beach,,,New Orleans,,,21834e17-8606-4e10-af5c-76d5d668eba9,Virginia Beach,"Virginia Beach, Virginia, United States",
bca076a4-0ff5-43ae-b4c1-27ece7a0ca1c,GUM,,,,,,,,,,,,,,,
d7224804-9845-4d2f-a09c-b5869dd65ef4,The Snails,Group,,GB,,,,,,United Kingdom,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,
40a6d66b-8a96-45c8-838c-dd0c346c45ce,Porches,Group,,US,,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
8d85ef72-2e37-4191-98d6-77e5037edf1a,The Equatics,Group,,,,,,,,,,,,,,
eca2fe58-3258-4684-ae3b-ed653de1285c,The Persuasions,Group,,US,1969,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
81855cde-5030-42de-b1b3-f563dd01e623,Ta-ku,Person,Male,,,,,,,Perth,,,21e8495a-32fa-4a97-8a92-57184e36235a,Perth,"Perth, Western Australia, Australia",
a6de8ef9-b1a1-4756-97aa-481bbb8a4069,Joni Mitchell,Person,Female,CA,1943-11-07,,Fort Macleod,,,Canada,,,9327dc24-3664-4283-8540-faeda7dd387e,Fort Macleod,"Fort Macleod, Alberta, Canada",
f0a5df5b-f6fb-4709-aa63-bbc8b13abe03,Kanaku y El Tigre,Group,,PE,2008-01-01,,,,,Peru,,,719f6082-95c7-3dd5-9503-e143010a6cc1,Peru,Peru,
5048de90-abf2-4da7-8f8f-c3a567feef2d,Denise LaSalle,Person,Female,US,1939-07-16,,Mississippi,,,United States,,,6fddb177-f3fc-4c30-9d49-9c7e949fe0bc,Mississippi,"Mississippi, United States",
8e2188f5-c28b-4cf5-9f01-b3ed0ed2b00b,The Free Design,Group,,US,1967,1972,New York,,,United States,,,75e398a3-5f3f-4224-9cd8-0fe44715bc95,New York,"New York, United States",
fa598e78-5cc5-4a8b-a3b5-63934d4712c7,Joan Armatrading,Person,Female,GB,1950-12-09,,Saint Kitts,,,United Kingdom,,,3b66ce42-7e2e-46c5-ade7-8fface535fb0,Saint Kitts,"Saint Kitts, Saint Kitts and Nevis",
9d1ebcfe-4c15-4d18-95d3-d919898638a1,Lou Reed,Person,Male,US,1942-03-02,2013-10-27,Brooklyn,,,United States,,,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,"Brooklyn, New York, New York, United States",
b9e306aa-5f93-4f50-9dd1-335526e33c1a,Alex G,Person,Female,,,,,,,Los Angeles,,,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,"Los Angeles, Los Angeles County, California, United States",
d10c7c90-54b1-4855-a9f5-1099a8dd7f54,The Clean,Group,,NZ,1978,,Dunedin,,,New Zealand,,,cf1f324c-2e69-4952-9a73-e190d0cde505,Dunedin,"Dunedin, Otago, South Island, New Zealand",
f940c8cf-aa18-4c2d-9bbe-acda2c6a715b,Slug,Group,,,,,,,,,,,,,,
2aab61bc-67f4-4722-8c6e-e1821b2e32a6,Violent Femmes,Group,,US,1980,,Milwaukee,,,United States,,,4dc3fa97-cf9b-43f0-bec9-fcc52d6215d5,Milwaukee,"Milwaukee, Milwaukee County, Wisconsin, United States",
37c4ce95-c16a-472f-b53e-837f5f824115,Mo Kolours,Person,Male,GB,,,,,,United Kingdom,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,
18232972-277f-4a51-a884-338ff0e3ccb2,The Staves,Group,,US,,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
b073d6b8-253e-4f61-8d48-fd7688c89dee,Dion,Person,Male,US,,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
887d9ae7-583c-424e-bd29-a4f63b04f9f5,Lust for Youth,Group,,,,,,,,Copenhagen,,,e0e3c82a-aea8-48d3-beda-9e587db0b969,Copenhagen,"Copenhagen, Capital Region of Denmark, Denmark",
0473ebac-713a-454e-9885-5fdf0fa3d9ed,The Cosmic Rays,Group,,,,,,,,Chicago,,,29a709d8-0320-493e-8d0c-f2c386662b7f,Chicago,"Chicago, Cook County, Illinois, United States",
8e4a41a5-6ec6-4042-b064-acd1cb51cf1b,Broncho,Group,,US,2010,,Norman,,,United States,,,cc9e5d1a-28bf-4ae2-8e36-190508072926,Norman,"Norman, Cleveland County, Oklahoma, United States",
71a94ed8-03cc-459a-bd35-a081ca88a402,Dirty Projectors,Group,,US,2002,,Brooklyn,,,United States,,,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,"Brooklyn, New York, New York, United States",
ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,Group,,US,1961,,Hawthorne,,,United States,,,172d7632-c707-4319-9861-929564e77601,Hawthorne,"Hawthorne, Los Angeles County, California, United States",
c321a13a-1c52-43c0-b60a-3a454cb7f9a2,Mocky,Person,Male,CA,1974-10-07,,Saskatchewan,,,Canada,,,1451d358-6dff-413d-884e-1db2d4fd03aa,Saskatchewan,"Saskatchewan, Canada",
a94a7155-c79d-4409-9fcf-220cb0e4dc3a,Talking Heads,Group,,US,1974,1991,New York,,,United States,,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States",
fae834bb-51d6-436f-9492-29455f42ba0d,Thao & the Get Down Stay Down,Group,,US,2003,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
d83f0818-f4c2-4017-bf66-1e8819b207d8,Tiny Ruins,Person,Female,NZ,,,,,,New Zealand,,,8524c7d9-f472-3890-a458-f28d5081d9c4,New Zealand,New Zealand,
e77b7ecf-c417-4124-b255-a3a927bb604e,April March,Person,Female,US,1965-04-20,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
9f9953f0-68bb-4ce3-aace-2f44c87f0aa3,Bibio,Person,Male,,1978,,,,,West Midlands,,,07607044-8140-47ba-bb24-7129babe586b,West Midlands,"West Midlands, England, United Kingdom",
8a338e06-d182-46f2-bd16-30a09bc840ba,Elvis Costello,Person,Male,GB,1954-08-25,,Paddington,,,United Kingdom,,,e34a8936-9612-4d35-b964-495d24e5cb6b,Paddington,"Paddington, Westminster, London, England, United Kingdom",
65f52c00-42bc-4e2a-b713-522db4a06560,Rainy Milo,,,,,,,,,,,,,,,
19499124-36d4-4ccc-b28d-04dde3d2076f,Jorge Ben Jor,Person,Male,BR,1942-03-22,,Rio de Janeiro,,,Brazil,,,9443d4f5-668c-4f30-96bd-6caf831de30f,Rio de Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",
2ec73913-df20-484f-b638-cd63a5122b9f,Wilson Simonal,Person,Male,BR,1939-02-26,2000-06-25,Rio de Janeiro,,,Brazil,,,9443d4f5-668c-4f30-96bd-6caf831de30f,Rio de Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",
1bfa27e3-0376-4206-a772-4586e25a64f5,Milton Nascimento,Person,Male,BR,1942-10-26,,Rio de Janeiro,,,Brazil,,,9443d4f5-668c-4f30-96bd-6caf831de30f,Rio de Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",
0dad7793-7e95-4f45-994c-9f6a57c44786,Pierre Cavalli,Person,Male,CH,1928-07-12,1985-03-28,,,,Switzerland,,,1333ff06-8e3d-3c8e-9f3a-13a2a38b41df,Switzerland,Switzerland,
c7abb29e-6e5c-4e07-a45d-ff5028a81099,Sibylle Baier,Person,Female,DE,,,,,,Germany,,,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,Germany,
4e442c83-b547-4d6e-9270-cdd35e3c3195,King Tuff,Person,Male,US,,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
275f0cb3-6390-429d-92aa-3e3d0a12d8d8,Mndsgn,Person,Male,US,,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,Person,Male,GB,1942-06-18,,Liverpool,,,United Kingdom,,,c249c30e-88ab-4b2f-a745-96a25bd7afee,Liverpool,"Liverpool, Merseyside, England, United Kingdom",
3f619e80-0107-480b-b330-9c295e6e2f7f,Babes,Group,,US,,,Milwaukee,,,United States,,,4dc3fa97-cf9b-43f0-bec9-fcc52d6215d5,Milwaukee,"Milwaukee, Milwaukee County, Wisconsin, United States",
bb5af561-1075-4b56-b039-95a75dda8850,Majestico,Person,Male,,,,,,,,,,,,,
d4659efb-b8eb-4f03-95e9-f69ce35967a9,David Byrne,Person,Male,US,1952-05-14,,Dumbarton,,,United States,,,0a70f24b-1263-4341-8d70-17b8df84154f,Dumbarton,"Dumbarton, West Dunbartonshire, Scotland, United Kingdom",
87fa7ab0-2720-46c4-8926-900f4d916e66,Emitt Rhodes,Person,Male,US,1950-02-25,,Decatur,,,United States,,,5adbe353-c9b7-423a-8ccf-8ea88ce40929,Decatur,"Decatur, Macon County, Illinois, United States",
b014d579-b549-4b21-b90d-5264e0433988,Romare,Person,Male,,,,,,,,,,,,,
2f64e1fd-44b3-44f1-a586-b9916966b39f,Ex Hex,Group,,,2013,,"Washington, D.C.",,,"Washington, D.C.",,,af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,"Washington, D.C.","Washington, D.C., United States",
bf0caafc-2b20-4e07-ab85-87e14ff430ce,Spice Girls,Group,,GB,1996,2008-02-26,London,,,United Kingdom,,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom",
09e1f320-5f26-415a-ad19-003f6e9969e8,Karen Dalton,Person,Female,US,1937-07-19,1993-03-19,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
7d2f5f88-5da7-4d94-8be4-b4fadaf5b3f6,The Animals,,,,,,,,,,,,,,,
6b66dd3a-d88b-4732-bc13-359d8964b7f2,The Clientele,Group,,GB,1997,,,,,United Kingdom,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,
47377cff-bee7-4685-946a-1183cf6ec6d9,CTM,Person,Female,DK,,,,,,Denmark,,,4757b525-2a60-324a-b060-578765d2c993,Denmark,Denmark,
ecedc002-b517-4547-9362-b9e9b3ed4fbd,The Ghost of a Saber Tooth Tiger,Group,,,2008,,New York,,,New York,,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States",
cd2867c5-c2f0-4f86-b8aa-a7be324cb916,Margo Guryan,Person,Female,US,1937-09-30,,New York,,,United States,,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States",
960afc67-9c21-46dd-9c7f-ff2b509e3150,Danny Brown,Person,Male,US,1981-03-16,,Detroit,,,United States,,,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,"Detroit, Wayne County, Michigan, United States",
a1895b7f-749c-469c-b535-2947b7817363,The Cyrkle,Group,,US,1965,1967,Easton,,,United States,,,b0de5098-13b3-4292-8325-32097ebf652c,Easton,"Easton, Northampton County, Pennsylvania, United States",
f697bed6-3b4e-4352-b6fb-70550afd8dcb,Tirzah,Person,Female,,,,,,,,,,,,,
720f4d86-cab5-463d-98bc-5d4bf5c3470e,The Zombies,Group,,IT,,,,,,Italy,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,Italy,
12416eaf-f1b6-4f20-9d00-a6e4376e765b,Cities Aviv,Person,Male,US,1989,,Memphis,,,United States,,,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis,"Memphis, Shelby County, Tennessee, United States",
fe34cd28-2e12-4429-b0aa-f35db26f11b1,Yamasuki,Group,,FR,,,,,,France,,,08310658-51eb-3801-80de-5a0739207115,France,France,
07a17571-81fc-4cf8-a634-98f0d926d313,Ty Segall,Person,Male,US,1987-06-08,,Palo Alto,,,United States,,,865e1aac-afed-44d2-8164-b71468328fcd,Palo Alto,"Palo Alto, Santa Clara County, California, United States",
16346cf4-4d2b-40ec-8393-0fc7296d92fe,The Sonics,Group,,US,1960,1968,Bremerton,,,United States,,,7df66310-3a71-472a-ae67-4c5c3b8a2fd3,Bremerton,"Bremerton, Kitsap County, Washington, United States",
3ccbb0c7-6c37-4bc0-8dd7-c970f8d462be,The Lounge Lizards,Group,,US,1981,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
384b44f4-dee4-4cfc-a4f6-749d178951af,Dirty Art Club,Group,,,,,Charlotte,,,North Carolina,,,c0cc8832-4c15-474c-8cb4-83c328d1720c,Charlotte,"Charlotte, Saint Vincent and The Grenadines",
185527bf-c293-4c24-8213-ed98fb8976be,Angel Olsen,Person,Female,US,1987,,St. Louis,,,United States,,,759f9567-9107-40ef-a825-e57824a62e70,St. Louis,"St. Louis, Missouri, United States",
5c2f3631-bca4-4975-af7b-37d07a2dcdc6,Bigott,Person,Male,,,,Zaragoza,,,Zaragoza,,,e9ccdb59-01e3-4016-abb5-43af8e13ac34,Zaragoza,"Zaragoza, Zaragoza, Aragón, Spain",
7df6e6eb-8e3a-4402-a243-b5b01f0d9bec,John Cooper Clarke,Person,Male,GB,1949-01-25,,Salford,,,United Kingdom,,,f61848ab-0ba0-4534-8b71-d9c7c03e854c,Salford,"Salford, Salford, Greater Manchester, England, United Kingdom",
e49dd402-2297-4192-a359-48b233d39cd4,Frankie Cosmos,Person,Female,,1994-03-21,,New York,,,New York,,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States",
28794a15-a323-4a6e-b215-dd472bebfbf6,Black Merda,Group,,US,,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
d7af8379-3066-4055-8217-a99e47f54704,Saba Lou,Group,,,,,,,,,,,,,,
0192a2ab-d7d3-4368-9b9a-b1babb681d87,Novedades Carminha,Group,,,2007-03,,,,,,,,,,,
6b88ea7f-ae56-402c-b2a2-1b5608782de6,Sures,Group,,,,,,,,Sydney,,,3f179da4-83c6-4a28-a627-e46b4a8ff1ed,Sydney,"Sydney, New South Wales, Australia",
cfd1fdcc-3c1d-4854-a500-31d96a6d5184,Allah-Las,Group,,US,2008,,Los Angeles,,,United States,,,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,"Los Angeles, Los Angeles County, California, United States",
7b86b54f-17bc-4082-8ded-b2f1b92f7606,Love Inks,Group,,US,,,Austin,,,United States,,,58d2816b-daf9-4fc5-962c-06967f14a5e5,Austin,"Austin, Travis County, Texas, United States",
e9fcfbbf-1743-4f73-8744-ada8da7394ea,Jonny Greenwood,Person,Male,GB,1971-11-05,,Oxford,,,United Kingdom,,,33587495-c775-4483-b819-931c4cf438cd,Oxford,"Oxford, Oxfordshire, England, United Kingdom",
14d44067-99c2-4f77-b58b-138f0b6911fa,Karen O,Person,Female,US,1978-11-22,,Busan,,,United States,,,c8a88ba5-5d4e-4cbf-b8ab-dd0e6d99a940,Busan,"Busan, South Korea",
4bcdead3-acd4-44e5-9d05-cab1b3879662,Chassol,Person,Male,FR,1976,,,,,France,,,08310658-51eb-3801-80de-5a0739207115,France,France,
918c2998-512f-4e6c-95ec-0f833c4b7e22,THEESatisfaction,Group,,US,2008,,Seattle,,,United States,,,10adc6b5-63bf-4b4e-993e-ed83b05c22fc,Seattle,"Seattle, King County, Washington, United States",
f926459e-1bd2-42a6-a174-8994ad950591,Luiz Bonfá,Person,Male,BR,1922-10-17,2001-01-12,,,,Brazil,,,f45b47f8-5796-386e-b172-6c31b009a5d8,Brazil,Brazil,
c27cac8e-4c4a-48c0-a4ba-41399b9c176d,Sun Ra,Person,Male,US,1914-05-22,1993-05-30,Birmingham,,,United States,,,8995a377-da74-40b6-ab76-b1f2d6eed01f,Birmingham,"Birmingham, Jefferson County, Alabama, United States",
5015d411-eec3-4126-a613-60532e33d5cb,Grace Slick,Person,Female,US,1939-10-30,,Evanston,,,United States,,,860a21bd-92a4-462f-a000-3eefc57ed793,Evanston,"Evanston, Cook County, Illinois, United States",
b57bb478-ff2c-46e6-ae67-653f9e873325,The West Coast Pop Art Experimental Band,Group,,US,1966,1970,Los Angeles,,,United States,,,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,"Los Angeles, Los Angeles County, California, United States",
9caa5639-5037-4e45-bace-ebb992331a0c,The Holy Modal Rounders,Group,,US,1964,,Lower East Side,,,United States,,,9d10e6ed-6b13-44d8-ba8d-f217094f295b,Lower East Side,"Lower East Side, Manhattan, New York, New York, United States",
ad4ba77a-2382-4367-b687-89d38c58e16d,Kevin Ayers,Person,Male,GB,1944-08-16,2013-02-18,,,,United Kingdom,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,
07deede6-db1d-4ede-b19e-5d46df592841,The Pretty Things,Group,,GB,1963,,London,,,United Kingdom,,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom",
56d9908f-548e-40c1-837f-cd006d79d3a0,Lee Hazlewood,Person,Male,US,1929-07-09,2007-08-04,Mannford,,,United States,,,8ed1792d-96e0-4ef5-b0cd-5ce247af0707,Mannford,"Mannford, Creek County, Oklahoma, United States",
c07a8ae5-3322-482f-9bfe-27448a2cf593,Dave Van Ronk,Person,Male,US,1936-06-30,2002-02-10,Brooklyn,,,United States,,,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,"Brooklyn, New York, New York, United States",
cbb5f92c-b4a3-4804-b57d-e14d2c0f95f5,Quicksilver Messenger Service,Group,,US,1965,,San Francisco,,,United States,,,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco,"San Francisco, California, United States",
8fc0c1d2-9be0-464f-98ee-ae7ae5b0086b,Roy Harper,Person,Male,,1941-06-12,,Rusholme,,,Clonakilty,,,a90d1bb7-2fb0-4332-bd45-5b7857fe73f2,Rusholme,"Rusholme, Manchester, Greater Manchester, England, United Kingdom",
cc60d937-e80b-4c66-8aa2-e89cb57c8b08,Fairport Convention,Group,,GB,1967,,London,,,United Kingdom,,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom",
e7fbc24b-744b-4ad3-96bb-685f78d9ef09,The United States of America,Group,,US,1967,1969,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
04da193a-a956-4940-a6ca-e6021c7861c2,The Incredible String Band,Group,,GB,1966,1974,Edinburgh,,,United Kingdom,,,6658f787-692d-417f-852c-dcca728d5849,Edinburgh,"Edinburgh, Scotland, United Kingdom",
2b6f3780-6fb6-42c2-95bb-5e080772e38c,Gene Clark,Person,Male,US,1944-11-17,1991-05-24,Tipton,,,United States,,,9bf25f65-5413-43e2-9309-2fe846c8f304,Tipton,"Tipton, Moniteau County, Missouri, United States",
907f53c2-f7d1-406a-8071-30262ba472ca,Elizabeth Cotten,Person,Female,US,1895-01-05,1987-06-29,Chapel Hill,,,United States,,,ca61a254-6d4e-45c1-89d2-a22f5cc158f8,Chapel Hill,"Chapel Hill, Orange County, North Carolina, United States",
5c57506f-9967-4503-9dc0-0b9254b6697b,Country Joe and the Fish,Group,,US,1965,,Berkeley,,,United States,,,f9719692-c39a-4d9c-bf8c-dd4035b09534,Berkeley,"Berkeley, Alameda County, California, United States",
8546949d-f46c-45ab-8391-85b26dda6b65,Tim Buckley,Person,Male,US,1947-02-14,1975-06-29,"Washington, D.C.",,,United States,,,af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,"Washington, D.C.","Washington, D.C., United States",
80cd255d-995c-47f1-a5bc-cc34669a37a0,Phil Ochs,Person,Male,US,1940-12-19,1976-04-09,Texas,,,United States,,,f934c8da-e40e-4056-8f8c-212e68fdcaec,Texas,"Texas, United States",
8cb8b329-e152-4394-80d0-6aab033ec16c,The Electric Prunes,Group,,US,1965,1970,San Fernando,,,United States,,,353d4ae5-7bd7-444a-9f88-77b3ec98983a,San Fernando,"San Fernando, Los Angeles County, California, United States",
d7f95537-2b48-403d-9ac2-f1fc7aad0960,Bert Jansch,Person,Male,GB,1943-11-03,2011-10-05,Glasgow,,,United Kingdom,,,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow,"Glasgow, Scotland, United Kingdom",
f96de591-5dae-41da-855b-eb387d88d7d4,Fu Manchu,Group,,US,1990,,San Clemente,,,United States,,,40d4afb5-6402-464e-91e6-b87608aca903,San Clemente,"San Clemente, Orange County, California, United States",
028505e2-3cfb-477d-b58d-5c2cfebe85c8,Colour Haze,Group,,DE,1994,,Munich,,,Germany,,,89bbbab6-72de-43eb-81ba-e620ab207008,Munich,"Munich, Bayern, Germany",
34b71ba0-9dae-4093-b143-c726c33ebb00,Fatso Jetson,Group,,US,,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
61f9d20f-0b16-454b-8228-8983d1a16e13,Dozer,Person,Male,NL,,,,,,Netherlands,,,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,Netherlands,
65e13f07-d5a8-45ff-aed7-22af5972de18,Hermano,,,,,,,,,,,,,,,
075ded80-c694-4157-9a97-4d42ca8b9e8e,Yawning Man,Group,,US,1986,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
a587390a-db69-4ba9-9d7b-3afa13aefc6a,Karma to Burn,Group,,US,1994,,Morgantown,,,United States,,,54a75c95-3aea-4688-b91f-cc3e9d37a082,Morgantown,"Morgantown, Monongalia County, West Virginia, United States",
aeb7af5b-fef8-479d-b5b4-f9b3c4fb95d4,Masters of Reality,Group,,US,1981,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
f585ed27-6ddb-411e-8cbe-a46575b20e81,Sasquatch,Group,,,2010-01-01,,Würzburg,,,Würzburg,,,f0463abf-0d3b-4be7-bb68-145e65311193,Würzburg,"Würzburg, Bayern, Germany",
7b88d629-5885-41c0-9096-f21cec310692,Orange Goblin,Group,,GB,1995,,London,,,United Kingdom,,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom",
0314b21b-1854-4ce9-8cb2-5ba7a50b6586,Cowboys & Aliens,,,,,,,,,,,,,,,
9c17713b-14f7-47ee-b0ba-87802d186aab,Brant Bjork,Person,Male,US,1973-03-19,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
78998e4b-fc1d-4f87-bf4b-c6f3ca82a77a,Wo Fat,Group,,,2005,,,,,Dallas,,,e96f1c0d-721b-470d-a9c4-0aa2d89cf9e7,Dallas,"Dallas, Dallas County, Texas, United States",
377ca1eb-83c2-40da-81fd-eb81e922a585,The Atomic Bitchwax,Group,,US,1993,,Long Branch,,,United States,,,bb0af2e9-6ae0-4c4f-b729-c8d6444d6380,Long Branch,"Long Branch, Monmouth County, New Jersey, United States",
724e826b-bd80-49ca-8bfe-4e470b0b9aa9,Truckfighters,Group,,SE,2000,,,,,Sweden,,,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,Sweden,
a0955511-1324-4e9b-834f-e1e140502850,Monster Magnet,Group,,US,1989,,Red Bank,,,United States,,,7ca27b3e-897e-4d01-8c73-36135bc96656,Red Bank,"Red Bank, Monmouth County, New Jersey, United States",
10c8a5ad-4329-475a-a550-ff3c9cf19599,Days of the New,Group,,US,1995,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
dbf0a5c5-3665-4495-b13b-99438a6a0900,El Michels Affair,Group,,US,2001,,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
46efbaa6-1bf3-44b5-8838-67f77d77aa96,Chicano Batman,,,,,,,,,,,,,,,
db9d25d7-a85b-4a29-b2ff-8f5b69ed691e,Mission of Burma,Group,,US,1979,,Boston,,,United States,,,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston,"Boston, Suffolk County, Massachusetts, United States",
8522b9b6-b295-48d7-9a10-8618fb80beb8,Battles,Group,,US,2002,,New York,,,United States,,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States",
978a36f7-85c6-44ca-a02e-7564e8fa8284,Lightning Bolt,Group,,US,1994,,Providence,,,United States,,,1b4c4320-f55b-47ca-84c6-6e95dc5493b4,Providence,"Providence, Providence County, Rhode Island, United States",
21762977-5d60-4fdb-a197-9347df3e6b17,Pissed Jeans,Group,,US,2004,,Pennsylvania,,,United States,,,75d8fdcf-03e9-43d9-9399-131b8e118b0b,Pennsylvania,"Pennsylvania, United States",
1632e413-36d3-41db-9684-822deecffc3c,Marnie Stern,Person,Female,US,1976-03-18,,New York,,,United States,,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States",
d8f9a4bd-ec27-4e29-8b3e-b8bdb62f950e,Black Dice,Group,,,1997,,Providence,,,Brooklyn,,,1b4c4320-f55b-47ca-84c6-6e95dc5493b4,Providence,"Providence, Providence County, Rhode Island, United States",
ecfeacaf-0399-470f-8207-d1c646569fd0,Richard Thompson,Person,Male,GB,1949-04-03,,Notting Hill,,,United Kingdom,,,0706df42-1fc1-437e-b8fa-41a90699b44a,Notting Hill,"Notting Hill, Kensington and Chelsea, London, England, United Kingdom",
7de3849c-5d33-453a-b0f6-06c92d5cdce6,Willie Dunn,Person,Male,CA,1942-08-14,2013-08-05,Montreal,,,Canada,,,c3cc624e-b963-49cf-ad0b-e318cb341963,Montreal,"Montreal, Quebec, Canada",
f4c967a4-7591-4bba-8237-82e171a2fa7f,X‐Ray Spex,Group,,GB,1976,1996,London,,,United Kingdom,,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom",
e2305342-0bde-4a2c-aed0-4b88694834de,Unknown Mortal Orchestra,Group,,US,2010,,Portland,,,United States,,,2b748d6e-bc1c-4434-9f7b-ecd6332bc557,Portland,"Portland, Multnomah County, Oregon, United States",
e0fc22ed-6fff-4161-8ff7-a568cdbe7850,The Exploding Hearts,Group,,US,2001,2003-07-20,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
ecda2a4c-90c5-497b-8c0a-67735d037ba9,Diamond Rugs,Group,,US,2011,,Nashville,,,United States,,,e68879f9-bd95-41ff-96ba-c082ff37cc74,Nashville,"Nashville, Davidson County, Tennessee, United States",
50d90400-e7ea-4465-92a5-404605e51ee7,Black Eyes,Group,,US,2001-08,2004-03,,,,United States,,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,
c842d29f-a297-48cd-bb71-4f77fd672b16,T. Rex,Group,,GB,1967,1977-09-16,London,,,United Kingdom,,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom",
edc2d08b-6232-4d93-a127-3dacdc293738,Royal Headache,Group,,AU,2009,,Sydney,,,Australia,,,3f179da4-83c6-4a28-a627-e46b4a8ff1ed,Sydney,"Sydney, New South Wales, Australia",
